tweet,label
kok saya yang dipilih sih takut memalukan universitas walaupun kampus terdiri dari orang dan tidak sendiri tapi kan ini lawannya mahasiswa seluruh indonesia iya kali bor,fear
alhamdulillah di izinkan allah swt untuk berjamaah dzuhur disini unik mesjid seribu tiang ini semua penyangganya tiang tanpa ada dinding subhanallah,happy
ada saatnya sakit hati itu kita menikmati dengan cara kita menangis salah satunya gembira pun bisa jadi alternatif lain yang terpenting semua itu bisa kita lewatin walaupun gagal,sadness
buk n tapi saya punya mirip semacam trust issue begitu takut diomongin sama teman dekat takut kalau bicara a nanti bahkan salah dan saya bukan tipe orang yang gampang ceritain semua masalahku ke orang lain alias susah terbuka,fear
belum bulan saya pusing gegara skripsi lah ini sudah harus mikir proposal lagi ingin liburan tapi barusan saja balik dari liburan tidak boleh sambat tapi tidak apa apa kalau di twitter,sadness
jadi sejauh ini sudah ada barang yang ku beli hasil flash salenya bukalapak omg dari harga yang ratusan ribu yang bahkan saya sebagai sahabat misqin tidak mampu beli sekarang kebeli semua wkwkwkwk dan masih ada flash sale jam sore jam malam dan jam malam,happy
hahaha lah die tidak mengomong juga tuh saat orang meminta foto karena ragu dia manusia apa patung saya sempat punya niat pencet hidungnya hahaha tapi ketinggian,happy
lagi sibuk ngedit konten di ruang tunggu tapi kok sekumpulan nenek didepan saya seru sekali ya mereka lagi ghibah ternyata hal ini menunjukkan bahwa kapanpun dan dimanapun ghibah itu asik,happy
jika hari ini hatimu tercabik dengan perbuatan oranglain maka bisa jadi itu cara allah meninggikanmu setelah dirimu melepas semua sombong dan akui khilafmu tidak perlu memaafkan mereka tapi maafkan dulu diri sendiri,sadness
kalau ibu lagi overwhelmed begitu banyak urusan dan bawaannya sensi melulu atmosphere di rumah kayak bagaimana begitu jadi serba salah mau diam dibawah tkt dimarahi mau ngehindarin juga tkt dimarahi hm,fear
ikan lele gabus selar teri basah adalah sumber protein yang baik untuk anak digoreng masak kecap bumbu mangut dan seterusnya enak cegahstunting berigizicukup sayanganak,happy
ada moment dimana saat bawa motor dari tabing limau manis setelah satu jam ada tempat yang kalau kita sudah sampai disana hawa yang tadi nya terik badangkang jadi adem seadem ademnya karena jalannya mirip hutan ketutup pohon semua sesimple itu pun saya kangen,sadness
sudah hampir maghrib sih bapak supir cerita kalau feeling tidak enak sangat setelah saya carter mimpi kecelakaan begitu dan benar benar takut kejadian intinya saya tidak dijemput repotin keluarga juga malu masa pesan travel saja tidak pintar,fear
waallahu alam saya tidak mau sok tahu takut ilmu saya masih cetek banget jadi cukup kesimpulan yang sudah jelas ada di al quran dan hadits itu saja yang saya yakini selebihnya waallahu alam,fear
beda kasus lagi pas sudah balik ke kampung halaman saya sangat prihatin jelas jelas sudah ada tulisan mohonantri tapi masih saja menyerobot antrian,sadness
seperti dulu saya mencintaimu sampai selamanya tanpa akhir cinta tidak perlu alasan untuk mengalir,love
terima kasih selalu menciptakan lagu bagus buat nuest dan nuble huhuhu you ve work hard sayang jadi sini peluk aku saja tidak perlu peluk tiang happy baekho day,love
pusing guweh,sadness
mantan ketua mpr takluk ketua partai takluk tertawalah buronan sang penakluk hahahaha maka jadilah mereka sekelompok gerombolan yang suka buat gaduh,anger
saya betah karena banyak hal saya suka kalau kita saling memberi semangat untuk vote untuk saling menguatkan dan semacemnya bany k banget saya juga punya semangat buat berusaha menjadi lebih baik lagi,happy
dalam cinta ketika ada yang berbeda jangan mencari siapa yang salah karena kamu dan dia adalah tim yang sama dengan tujuan yang sama frn,love
jenuh tidak bisa konsen perlu sesuatu yang bisa bikin jadi terarah lagi apa iya,sadness
korupsi memperkaya diri sendiri revolusi mental yang digalakkan pakde mesti di ulang kembali di jokowi periode,anger
dibalik kecemburuan terselip rasa kasih sayang yang dalam maka dari itu cemburu diperlukan dalam setiap hubungan tetapi tetap dalam kadar yang wajar tentunya,love
kok saya jatuh cinta sekali sama kamu kalau lagi poni samping sayang apalagi kalau senyum begini rela deh melakukan apapun buat menjaga senyuman diwajah kamu by,love
kalau ada yang menganggap big is beauty terus kami mikir big is awal mula berbagai penyakit sah sah saja lah kalau tersinggung jangan jangan memang tidak yakin sama kepercayaannya mau setuju tapi sudah terlanjur,fear
teman teman masa kecil yang turned out being asshole itu kalau cewek jadi ukhti hijrah kalau cowok jadi abdi negara rasanya semua statement ku di sosmed pasti yang menyangkal orang kayak begitu parahnya lagi kalau mereka pacaran bangsat,anger
tidak bisa dideskripsikan lah pokoknya bagaikan kasih sayang ibu ke anak anaknya padahal saya belum punya anak belum nikah juga sih pacar saja juga enggak ada pokoknya sayang anak anakku semua,love
kita semua mengaturkan kesuwun yang se tinggi nya kepada pakjokowi dan kabinet dengan kinerja yang super sangat untuk kemakmuran rakyat,happy
beliau bilang jadwal uas terakhir keluar tanggal mei cukup lama untuk kami berdua memiliki waktu protes tapi iya namanya mahasiswa tua jangankan lihat jadwal uas kekampus saja boro tiap hari kami diam sebelumnya sudah saya singgung mengenai jadwal ujian final pada beliau,sadness
selamat datang di ibs bulan depan kakak wakakakak,happy
lagi bicara sama kita adik doain mama iya adik supaya bisa blablabla adik kita bantu doa iya manggut manggut senyum tulus sangat mukanya meski tidak mengerti apa yang dimaksud tapi tiap bilang doain iya adik dia pasti senyum sambil peluk,love
kenapa saya cinta sekali sama bang wawan sebagai abang saya iya karena dia salah gaulnya rata sama kayak saya banyak kesamaan juga he,love
kalau sudah dengar begitu meskipun tahu itu adalah kalimat yang diulang tapi efek menenangkannya selalu sama intinya kata bapak rumuse sabar dan tawakal maka akan ada rezeki dari arah yang tidak di sangka wes tapi percoyo saja wes bismillah,happy
rlt kalian yang cewek kalau sekelas sama pacar kalian terus kamu lagi nyeri dapat ingin dihibur apa bagaimana cewek saya tadi bahkan saya ajak main onet di hp dia mendem marah kali iya,fear
biasa pakai itu juga iseng beli yang paketan langsung di salah satu minimarket jadi bulan beli pulsa dan ternyata paketnya bodoh di bagi dan pembagiannya tidak jelas saya tidak mau di bagi saya tidak bisa dibeginikan nangispojok,sadness
pulanglah pulang untuk mengisi peluk yang telah sekian lama sepi tanpa penghuni pulang untuk hati dan lekuk perasaan yang hilang tidak kembali pulang demi seteguk penghapus dahaga atas rindu yang teramat sangat tidak tercicipi,sadness
gara jawab indfess jadi teringat masa masa kelam sd dan sampai kls satu yang mana guru bing sekolah mirip tidak suka sama saya karena di pelajaran mereka saya oon banget sudah karena dsarny ku memang lemah di bing tambah gurunya mirip tidak suka jadi makin malas buat belajar bing alhasil ujian selalu jelek,sadness
pertama kami meminta izin untuk berbincang beliau menjawabnya dengan senyum cerah namun berwibawa iya mbak bagaimana coba cerita dulu begitu kira kira ucapnya drngan ramah lalu saya dan temanku bercerita panjang lebar tentang tiket jadwal uas reschedule semua,happy
coba selama masa jabatan anda pak apa saja yang sudah anda lakukan untuk indonesia agar disegani bangsa bangsa mana saja yang sudah menyegani indonesia,anger
moon cintars sedi sangat dong sudah kayak cinta segienam banyak yang matek mengharap sih ini nikah sama sih ini bahkan nikah sama sih itu sad ending pula,sadness
saya diam karena tahan bicara yang nanti takute melebar sampai mana mana dia mencoba tanya kenapa diam saya tetap diam eh bahkan dia ikut diam dan merem,sadness
suatu saat akan terjadi jika tidak ada tindakan dari aparat terpaksa harus dilakukan tendangan bebas,anger
iya ini bagaimana iya hadiahnya aduh lama banget,anger
apa senang sekali iya refreshing senang sekali begitu mencari udara segar lah kalau sudah terlaku sempit disini iya kan lebih baik tidak perlu berlebihan meminta pulang kesini kan kita sudah tidak meminta dia selalu disini kayak dulu loh,anger
keinginanku untuk membeli ini itu seketika terhenti karena kalimat,sadness
jika orang tuamu tahu kamu diperlakukan seperti itu oleh pacarmu mungkin mereka tidak akan membiarkan kamu dengan lelaki itu di caci maki di pukul di tendang di tempat umum lebih baik tinggalkan saja cowok begitu mah,anger
lah hahahaha namanya villa salse tapi dia hotel terus ada warungnya begitu menurut saya bagus sih kak nyaman begitu terus nanti naik ke atas ada biru park,happy
ingat enggak kita lagi menonton sambil gayem tempe mendoan persis di depan kita ada yang joget asik sekali kayak boneka mampang,happy
pertanyaan tidak akan habis kak selanjutnya bakal ada kapan punya anak anak sudah bisa apa anak sekolah di mana blablabla kamu pasti bisa melewati itu semua kak good luck,sadness
sayang tapi memang holmes juga akan lebih dapat menit di suns kelebihan muscala di outside shooting jadi pembeda di sini,happy
fuck kamu tertawa lo mau jatuhin agnezmo kan tertawa tertawa,anger
kamu lewat sedetik saja fokus saya langsung hilang bikin sakit perut kepala pusing juga inituh gejala jatuh cinta,love
ini komprenya perkelompok satu jam kah asaan yang kelompok minggu kemarin maju katanya cuma sebentar gasampe setengah jam lah ini sudah mau satu jam bikin degdegan woii,fear
dear kenapa statusnya begitu ya padahal selama ini pesan dari marketplace tersebut alamat lengkap sangat selalu sampai ini salah dimana iya,anger
tuhanlah dengan segala rancangan dan rencana baiknya saya bersyukur dengan apadanya diri baik susah dan bahagia always spirit,happy
warga pak jalan di daerah kami rusak parah tolong diperbaiki pemerintah sudah ada yang kecelakaan belum gara gara jalannya rusak warga belum ada pemerintah kalau begitu tunggu saja dulu sampai ada yang kecelakaan,anger
h  saya kemarin melihat hoak tetang pohon plastik pertama kali dari akun anda ygdisebarkan lewat facebook ini bukan saja nol besar tapi sekaligus nonjok muka junjungan sdr terima kasih,anger
wah habis kegiatan ya hati dijalannya ya iya sudah di rumah ini siap untuk istirahat kamu juga istirahat yang cujup ya cicil tidur di mobil saja ge he,happy
congraduation angela merici aku agak sedih sih ya padahal kamu sudah sengaja mengalah buat aku tapi tetap duluan kam  sudah sarjana lho njel dikurangi ya lambat nya,happy
untung tidak sefakultas jadi tempat keluarnya beda terus saya pakai kacamata biar dia gakenal begitu benar takut,fear
hahaha aduh nad itu bisa saja sih kamu sampai di serang fan kencing saja belum lurus kagak tahu apa dia kamu eksoel dari jaman teaser beribu episode itu jaman masih lengkap,happy
apa tidak ada kata lain yang dipelajari anak disekolah tentang cebong berbeda bagi mereka anak tanya jadi cebong itu orang iya bukan anak katak,anger
bisa juga dengan sepatah awalan di depan kalimat makanya kan sudah saya bilang ngotot sih dikasih tahu kepala batu sih et cetera,anger
bahagia birthday winnie the poohnya saya makin embul makin cakap makin sukses producing lagu lagunya makin sukses juga di nyuiste tetap jadi lil tigernya cinta yang humble suka makan tidak jaga image banyak bicara savage tapi menggemaskan iya dan sayang eomma kang di jeju i laf yuk sok muchie,happy
sukses tim ombudsman ri dalam segala hal dan mohon kebenaran fakta ditindak lanjuti dengan serius dalam tempo sesingkat nya serta tidak menjadikan banyaknya permasalahan membuat menunggu lama sehingga seolah mirip dengan penundaan berlaru,anger
thank you ainin sayang amin semoga semoga dipermudahkan i cinta you even more hahahahhaa okey i ll change right now hehehehe thank yiu againss,love
dear sender menfes ini dm saya terbuka sekali kok ayo cerita ke aku saya mau kamu berbagi juga sama aku kamu tidak sendiri saya sayang kamu,love
saya lihat bukan dari sisi agama meskipun saya muslim kalau salah iya salah dan mindset saya sama rata semua agama itu tapi ini dalam sisi kemanusiaan yang tidak ada rasa kemanusiaan laknat dan tolol,anger
cinta tidak butuh pengorbanan pada saat kamu merasa berkorban pada saat itu cintamu mulai pudar ini wejangan dari mbah,love
kok ngabalin di sebut tokoh tidak salah tuh hidungnya tambah gede entar toko sorban kali iya,anger
atau bahkan mereka tidak tahu keberadaan makanan modern seperti itu melihatnya saja sudah terbayang berapa hari kerja untuk membayarnya apalagi memakannya say aang saya ingin kayak mereka tapi tidak bisa saya sudah terkena sindrom kekinian,sadness
kalau saya sik memang habis kehilangan seseorang yang dekat,sadness
congratulation semoga dilancarkan dan dapat kesempatan memandang orang orang di panggung break a leg,happy
sampai tahun sudah ganti pacar berkali kali sudah ganti orang yang disuka berkali kali yang terus saya tangisin sampai tidak tidur hari cuma dia doang padahal pacaran saja tidak,sadness
gregetan kalau menonton tv beritanya korupsi mele  ,anger
dear apakah tidak ada sistem yang mendeteksi untuk memperbaharui perubahan harga ongkos kirim sudah tahun ini nombok terus setiap kirim paket gara ongkos kirim tidak sesuai,anger
wahai yang maha cinta sandingkanlah saya dengan jiwa pilihan mu yang karena kebaikanku baikkanlah ia tapi jika ia lebih baik baikkanlah aku,love
baru tahu kalau setiap edisi itu tidak hanya di upload full ke youtube tapi juga ada versi pecahannya yang sudah di cut per film lumayan ini buat menghemat waktu dan kuota juga karena durasinya paling lama hanya menit,happy
mbak pps tuh pasti ada apa apa mbak ulfa juga pasti merasa ini kok tidak ada sebentar sebentar dia kenapa lagi sih dari senin tidak berangkat bikin khawatir saja t t,fear
saya kecewa atau kita dipaksa golongan putih presiden ri kok takut sama fpi,anger
semangat chingudeu  memang sudah banyak sangat nan kelas saya bahkan baru orang yang sidang saya tuh gaberani sidang nan sampai dimarahi teman teman saya h h h h iya abisan benar takut yang sampai menangis cupu ya gue,fear
masih juga bego dia dihukum atau ditembak tidak masalah dan tidak ada yang bela nah sibangsat cabul kabur padahal yang bela juta orang tolol masih tidak berani juga balik kenapa kalau waras berpikir pasti kamu tahu jawabannya,anger
kepada jamaah masjid al kautsar dikarenakan nasi tumpeng ayam matang sebelum waktunya maka dengan ini pengajian tafsir masjid al kautsar di ajukan hari ini aya aya wae ramadhan berkah,happy
apa baru menyadar warga aceh biasanya kalau sudah kena pada dirisendiri salah satu pejabat yang membuat aturan biasanya kabur duluan korbannya rakyat jelata dipakai sebagai kelinci percobaan dulu cui kasihan deh kamu,anger
sudah dibilang kan semakin kesini makin pada khawatir sama votenya trainees sudah semakin bagus jadi pada bingung mau vote siapa kecuali yang dari awal memang sudah jadi fan trainee tersebut tidak bisa ketebak yang bakal debut siapa,fear
tidak memaksa buat kenal sama saya tidak memaksa buat ml sama saya yang saya paling tidak suka chat tidak pernh di balas giliran saya tidak balas kamu sakit juga tidak hahaha makan tuh ucapan kamu sendiri,anger
alhamdulillah goal suport unit penyambutan ri semarang peresmian terminal baru airport a yani semarang tambahan unit alpahard facelift mendarat dengan selamat,happy
saya tanya serius iya bila mengumbar ngember nama debitur ke media bukankah melanggar pbi kerahasiaan nasabah,anger
bertanya mengancingkan kemejanya dan memakai jaketnya sungguh kembali ican menggelengkan kepala melihat kelakuan sahabatnya ini sudah ganteng mah mau diapakan juga bagus terima kasih balas ezra tersenyum pada ican ah memang indahnya,happy
masih ditemukan harimau jawa di kampung halaman saya saksi terpercaya dengan semakin menurunnya jumlah makanan kijang yang banyak diburu juga kepemilikan senapan saya kuatir lambat laun akan bergesekan dengan manusia,fear
hidup ini adalah petualangan ali semua orang memiliki petualangannya masing masing maka jadilah seorang petualang yang melakukan hal terbaik ayah ali matahari,happy
kayaknya habis ini mataku harus dimandiin pakai abu biar suci karena habis melihat adegan yang tidak senonoh di mcd yang tidak lain adalah adegan orang yang saling bermesrahan didepan mata huh ,sadness
baru merasakan ini saya benar benar duit di dompet tinggal ribu doang di atm tinggal sedikit dan tidak bisa diambil karena saldo tidak cukup ternyata saya benar benar miskin yawl a,sadness
karena kalimat masasih uang yang kemarin dikasih gacukup boros bangetsih masa uangnya tinggal segini lantas sih pengatur keuanganpun ingin murka rasanya,anger
jika datangmu sudah tidak menggenapi pergimu pun tidak mengganjilkan untuk apa kamu dilahirkan sebaik baik manusia adalah yang berguna bagi sesamanya,sadness
langsung jatuh cinta pada pandangan pertama sama away shirt nya man city yang ini tidak biasa ini nike bikin design kece must have hitam,love
ahahaha gemas duo dumberku ini asuma mengucapkan ulang tahun ke oikawa hshahshahah huhuhu selamat ulang tahun sampahkawa ku kangen kamu tapi kamu tidak muncul muncul lagi,love
tidak tahu tiba jatuh cinta setelah melanglang buana mencari fandom yang tepat setelah vakum selama setahun dari perkpopan dan berakhir di fandom yang bernama exol,love
pati juga punya seni tari angguk tapi tidak pernah diekspose aslipati nguri seni pesisir,sadness
ekspektasi emak makanya kamu jangan capek capek jadi sakit kan main terus sih realita sokorr salah mu dewe dolan saja domongi kon nek omah saja ange eram recehkantwiter,anger
jangan mengomong kamu harus begini biar kamu sukses itu mirip mau masuk sama kamu ingin ambil jurusan ips tapi dipaksa masuk ipa jadilah kamu anak yang salah jurusan rasanya bagaimana tidak enak,sadness
kabar duka datang dari ranah mode internasional desainer kondang kata spade tewas setelah gantung diri menggunakan scarf,sadness
askmf jadi saya ini punya ganglion ditangan dekat sekali urat nadi awalnya saya kira tulang kegeser eh pas cari tahu digugel itu tumor ganglion saya jadi takut ada yang pernah kayak begini enggak mau tanya dong,fear
ada untungnya punya adik tuli bisa bicara bahasa isyarat sama driver grab yang barusan mungkin kalau kadang njenengan order grab di sekitaran gor uny mungkin bisa ketemu beliau kocak orangnya sih kalau kalian mengerti,happy
hari ini ibumu sudah berusia tahun ulang tahun ke tanpa ada kue drku dan saya di dktnya qyara kamu tahu begitu inginnya saya selalu ada di setiap moment dalam hidupnya betapa saya ingin hadir dalam segala hal yang menyenangkan dalam hidupnya tapi tidak bisa kulakukan itu sayang,sadness
ku sadari satu pilihan ku bersamamu di tempat ini jalani hari dengan semangat yang baru walau tidak seindah yang ku harapkan tidak seburuk yang ku bayangkan ku tetap berdiri jalani hari penuh warna yang mengerti pasti pada nyanyi,happy
dasar netizen ymc kayak begitu disalahin swing begini disalahin jug  jadi yang benar siapa yang benar itu ak  istri sah nya woojin,anger
ketika jempol imut ini sudah ketik isi hati yang lagi gundah gulana ini sekita mikir untung nya apa iya mengeluarkan unek unek disosmed ada juga semua makhluk sosmed tahu aib aib yang hanya untuk konsumsi sendiri indak bahkan kita diketawain sok mikir lagi,sadness
smile and sayang alhamdulillah terima kasihlah pada mereka yang telah membantu transformasi untuk menjadi the best of you dengan semangat membara amarahnya,happy
terima kasih ayah bunda yang sudah mempercayakan treatment untuk baby raesha di semoga baby raesha sehat dan bahagia selalu momnjogadingserpong giftawayforcustomer,happy
terima kasih buat bulannya sayang maaf kalau akhir ini sibuk sangat tidak bisa selalu ada buat kamu tidak ngehubingin bukan berarti tidak kangen maaf kalau sukanya bikin menunggu sama kesel i cinta you,love
ini hari lahir terima kasih kak untuk tulisan di selalu jadi kata terbaik disaat hari lahir datang this word never old,happy
woah buat urusan difitnah dimusuhin dibikin tidak mau sekolah gara tidak ada yang mau berteman trauma setiap minggu malam karena besok paginya sekolah dibikin malu didepan banyak orang saya sudah melewati itu semua,sadness
rlt meminta saran dong akukan pesan sepatu po begitu nah biasanya datengnya seminggu minggu tapi ini sudah lebih dari sebulan sepatunya tidak datang ya belum bayar sih cumakan sepatunya mau saya pakai enaknya tanya bagaimana sama penjual mau pesan ke yang lain takut sepatunya datang,fear
terima kasih mbak novitasarilaras sudah service macbook di auditorium nurcholish madjid universitas paramadina,happy
gila enggak saja begini rakan dan kawan kawan diborong mungkin kalau masuk momon zeratu pun ikut kali triple si pula  aak droolin,happy
please jangan bawa nama anak muda saudara laki laki kalau masih debat dengan pak tidak pakai data apalagi nyinyir serasa generasi milenial kurang literatur,anger
oh mengira beli wkwkwk maksudnya tuh ongkos gojeknya yhaa ad  cian tidak apa apa lah buat sendiri daripada sudah beli buat orang lain eh tidak dimakan kalau tidak dikasihin lagi ke orang baguslah mandiri daripada sudah lama sendiri tetap manja,happy
sepertinya tatanan transparansi masalah anggaran di pemprof dki tertutup sejak anis menjabat sebagai gubernur setiap detik selalu ramai dengan masalah pembelian barang siluman ahok sangat fair terhadap masalah apapun meskipun harus di penjara,anger
y k kita siap untuk berihtikaf di malam sepertiga terakhir mudah an kita mendapat malam bulan karena tahun depan belum tentu ketemu lagi dengan bulan yang penuh maghfiroh,happy
tuhkan apple tuh kalau kasih update tidak tanggung tanggung hp yang paling jaman dulu pun masih diberi update tidak kayak android yang setelah setahun dua tahun sudah ditinggalin,happy
semoga besok sudah ada pengumuman baik iya allah amin lancarkanlah segalanya benar benar deh judulnya sekarang tuh saya dipenuhi ketidak pastian dan penantian huhuhu benar benar dari berbagai aspek bisa tenang saja tidak sih ini hidup,fear
selamat peletakan batu pertama pmbangunan universitas islam internasional indonesia u  semoga islam indonesia yang damai dan toleran benar menjadi rujukan islam dunia kelak cc pak menag,happy
mu kalian mandang orang yang jerawatan bagaimana sih saya habis beberapa kali tes universitas selalu berakhir tidak bicara sama siapa siapa soalnya saya takut mereka tidak nyaman sama jerawatku saya mau punya teman tapi pikiranku selalu begini tolong sarannya iya,fear
jadi sehari sendirian dirumah lagi mendengarkan lagu pakai speaker eh tbtb mati sendiri padahal dipakai sambil di charge dan biasanya kalau kalau juga ada tandanya begitu kan iya seram deh abistu teringat film sabrina itu lalu ada yang bilang begini,fear
segede begitu bisa makan anjing segede begitu mungkin juga bisa makan anak kecil kita bisa bilang ularnya kasihan karena kita ada ditempat aman coba kalau kita disana ngeri juga,fear
segitu hepi nya ya bisa ketemu pacarnyanyi an tidak jelas di mobil terus gandengan tangan aduh begitu saja sudah hepi mah saya tidak kerasa sudah tahun saja,happy
bila ingin menghancurkan orang yang memang tidak saya sukai tidak perlu saya repot saya lihat dan saya biarkan orang yang tidak saya sukaai kian menghancurkan dirinya sendiri tidak perlu turut campur tangan saya,anger
bukan saya yang tidak mau merit sat ini hubungan saya lagi tidak baik sama merit pun kalau hubungan ini sudah kembali pulih saya juga tidak mau kapan bisa merit,sadness
wad h sudahlah ramai sangat kalau ibu ibu snsd ku ngerumpul semua haduu tapi tidak apa apa ya entar saya kirim ke gdm yaa  lah iya wkwk sudah di follback iya sayang q ,happy
selamat subuh untuk jiwa yang sedang merasakan teduh keluarlah ke suatu titik yang jika ketik kamu berada pada titik itu kamu merasa saya ada pada hatimu,love
sudah berapa kali ku katakan padamu saya jangan paksa suruh melupakanmu saya sudah nyerah saya sudah pasrah saya takkan mampu untuk melupakan sayang,sadness
selain permen jahe yang kenyal itu saya juga suka permen sugus selalu nyetock permen sugus di kulkas paling suka sugus purple grape dari zaman masih tak sampai sekarang rasanya tidak berubah ngangenin,love
bagaimana iya jelasinnya wkwkwk iya orang yang pertama kalinya bisa bikin kita merasa degdegan ingin mengenal lebih terus ingin dekat terus begitu biasanya pas kelas atau sampai begitu kalau aku relatif sih wkwkw,love
sampai jam segini di lamanku seliweran pengambil kesimpulan kurang baca pelajaran berharga tempatkan jempol di belakang akal pikiran saring sebelum sharing baca kaji simak mendalam baru gerakkan jempol jangan jadi petinju kelas ringan tanpa latihan naik ring di kelas berat,anger
pengin gudeg mbarek bu hj amat foto dari google sengaja biar teman teman juga membayangkannya berbagi itu indah,happy
kasihan yang sudah ngincer sekolahan pakai usaha belajar dan nilai iya sktm kalau nilai bagus enggak apa apa harusnya ada evaluasi bagi yang sktm tapi tidak sesuai target nilai dimutasi begitu kenapa sekolah tidak pakai sistem mutasi,sadness
iya masa masa itu sudahlah terlewati walaupun memang tidak sampai fanatik banget tapi sekarang sudah risih lihatnya sudah tidak tertarik lagi okesip,sadness
ngotak tidak perlu pakai emosi egois bngst,anger
rasional juga cara pikir yassona karena partainya paling banyak koruptor pak,anger
tentang muhasabah mau sebegimanapun amalan kita dalam satu hari kesimpulan muhasabahnya harus sama yakni amalan kita masih terlalu sedikit dan dosa kita masih terlalu banyak,sadness
dari pada update kesal kesal lebih baik update resep makanan buat buka dan sahur tapi nanti takut jadi ada yang kesal negatifthinking astaghfirullah barunikah,fear
memang benar kata fromm cinta sempurna itu harus didasari knowledge respect responsibility care disini saya bisa lihat keluarga belo ncip sekala dido itu utuh sekali merekapun punya healty mental yang luar biasa satu sama lain yang efeknya ke pintar dan aktifnya sih sekala,love
menyedihkan sekali nasib anda,sadness
sudah keterlaluan perilaku para pecundang itu jelas buronan punya tutur kata kasar intoleran anti pancasila kok iya disambangi memang mereka sudah anggap tidak ada lagi ulama yang baik dinegara ini,anger
saya rasa cara menunjukkan sayang itu tidak harus dengan pernyataan semacam itu dulu saya menunjukkan rasa sayang dengan meminta sticker line kelinci nemplok xd,love
bahagia itu jika beli paketan segiga dan nyatanya sampai saat ini habis lebih dari limagiga dan masih lancar buat internetan mayanlah wkwk eh alhamdulillah,happy
ada politisi oposan jokowi mengatakan bahwa pembangunan jalan tol merupakan hasil dari otak kosong dia lupa bahwa jutaan pemudik lebaran yang menikmati mudik lebih cepat berterima kasih kepada jokowi dan merupakan calon potensial pemilih jokowi apakah dia tidak berpikir,anger
semoga semakin paham dan semakin takut kepada allaah swt saya berlindung kepada allaah swt dari godaan setan yang terkutuk,fear
iya sudah ingin ikut tapi dari kemarin malemnya kayak kurg enak badan pilek batuk eh ktrusan samp sore jadi tidak enak mau prgi ingin halal bi halal kalau begitu entar yuu ,sadness
karena kita kerap meletakkan seluruh angan dan harapan akan kasih sayang bukan pada sang maha pengasih dan penyayang itu sebabnya tidak habis habisnya kita merasa dikecewakan,sadness
bukber pertama dengan orang tersayang,love
intinya ketika kamu yakin semua seleksi bisa kamu lalui di dunia ini inga  masih ada seleksi alam yang kamu tidak tahu kapan ujiannya dan itu mudah atau sulit,sadness
lagi marak isu sexual harassment mulai dari gitasav sampai via katanya kita tidak bisa diam jadi harus speakup biar masyarakat aware dan peduli menurutk  apa yang dilakukan via itu bukan speakup tapi lebih ke mempermalukan,anger
nama mirip iya mereka cuma punya sedikit sih pilihan nama cuma dibulak balik saja urutannya muka mirip ku sebagai fanboy kpop juga sering tertukar bingung kalau lihat idol yang tidak diikutin fan sangat,happy
lagian memang tidak capai apa jadi lemah terus menurut saya bahkan justru lebih capai jadi orang lemah daripada orang kuat karena iya orang lemah pasti pikirannya saja sudah negatif terus beda sama orang kuat sedangkan memang sudah terbukti kan kalau kita memikirkan hal negatif bisa berdampak negatif juga,sadness
di kawasan puja mandala bali kita dapat melihat lima bangunan peribadatan yang berderet mulai dari masjid gereja katolik wihara gereja kristen protestan dan pura agama sekaligus bukti tempat ini layak dinobatkan sebagai lambang toleransi indonesia,happy
saking takutnya sakit yang macam macam selalu berusaha menghindari konflik dan mencari ketenangan tapi sulit sekali iya saya jadi takut,fear
mirip tudey habis dikabarin ibu bakal terlambat transfernya karena ada satu dan lain hal tapi di satu sisi saya lagi banyak keperluan tapi ya sudah saya cuma balas gapapa bu santai saja,sadness
kemudian mulai menyalahkan diri sendiri mulai overthinking mulai ketakutan sendiri mulai cemas stres deg degan parno kena penyakit begitu begitu saja siklus saya,fear
promosinya tidak terencana dengan baik saya sempat diminta untuk terlibat membuat program di venue palembang setelah menyiapkan program survey dan lain ternyata dibatalkan alasannya dana tidak jadi turun kasarnya nafsu besar tenag,anger
degdegan karena bulan september penetapan calon dan oktober dimulai kampanye oke akan banyak senggol bacok teman jadi musuh kawan jadi lawan makin banyak orang bermuka dua dan akan berlangsung sampai april oh indonesia ku bulan semoga aman aman saja,fear
mau tanya dong tadi saya paketin internet berbagi itu saya pikir untuk orang lain tapi bahkan paket saya yang aktif ini bagaimana iya kalau begini saya rugi padahal saya mau mengirim ke adik saya,anger
yaelahh anda pasti dari partai sapi kurang kelon anda junjungan anda kagak punya nyali kalah sama ahok berani hadapi kasus lebaran telah tiba jik pulanglah atau kagak ada peler,anger
pertama kali lihat secara langsung penampakan di tempat ini tidak akan pernah lupa seumur hidup ternyata sejarahnya memang mengerikan tidak heran orang yang tidak pernah lihat sebelumnya kayak akupun bisa lihat mencoba deh kesana gih,fear
innalillahi saya inna ilaihi raji un mohon doanya teman ayahnya barusan saja meninggal semoga diampuni segala dosa nya dan keluarganya di beri keikhlasan dan kekuatan amin ya rabbalallaamiin,sadness
tidak jadi include kemang karena yang dp tidak jelas php doang tapi besok fix include blokm masih ada slot kosong,anger
manusia rakus bunda menteri sudah advokat dirampok juga banyak tahu rahasia negara waktu di istana sama orba bandit banget,anger
menonton film ini di cendana bareng pak harto sama bu tien dulu sih saya iya tidak terpikirkan apa apa masih piyik apa yang dipikirkan cing atau pas menonton film ini sambil ya banyak cemilan tapi wqq,happy
aduh pencerahan sekali mention itu tadi,happy
